index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
32783631.088981, 6, 2023-02-04 23:48:00, input/dist17, 52.937638, 0.055407, 52.882120, 0.000107, 443939332.000000, 323.000000, 4041007120316022393313267431289913344.000000, 0, 0
32783631.088981, 7, 2023-02-04 23:48:00, input/dist17, 52.937758, 0.055415, 25.152413, 27.729926, 201110571.000000, 317.000000, 4041008051311062263052414296138973184.000000, 0, 0
32783631.088981, 8, 2023-02-04 23:48:00, input/dist17, 52.937735, 0.055400, 39.712585, 13.169745, 320290010.000000, 336.000000, 4041009061113051397728909673579413504.000000, 0, 0
32783631.088981, 9, 2023-02-04 23:48:00, input/dist17, 52.937513, 0.055428, 37.619652, 15.262429, 299756459.000000, 336.000000, 4041011060915141140348626813002448896.000000, 0, 0
32783631.088981, 10, 2023-02-04 23:48:00, input/dist17, 52.937614, 0.055420, 14.969254, 37.912938, 120066556.000000, 326.000000, 4041012071702161025841366822394265600.000000, 0, 0
32783631.088981, 11, 2023-02-04 23:48:00, input/dist17, 52.937557, 0.055412, 36.414566, 16.467577, 289629277.000000, 335.000000, 4041013051106091757401503325698916352.000000, 0, 0
32783631.088981, 12, 2023-02-04 23:48:00, input/dist17, 52.937559, 0.055425, 41.529153, 11.352979, 340643029.000000, 312.000000, 4041014150401170559630064955020017664.000000, 0, 0
32783631.088981, 13, 2023-02-04 23:48:00, input/dist17, 52.937483, 0.055416, 39.442624, 13.439440, 321880936.000000, 312.000000, 4041015140401170817285525737041821696.000000, 0, 0
32783631.088981, 14, 2023-02-04 23:48:00, input/dist17, 52.937629, 0.055415, 27.159158, 25.723053, 221077944.000000, 324.000000, 4041016020308052144582209663928369152.000000, 0, 0
32783631.088981, 15, 2023-02-04 23:48:00, input/dist17, 52.937540, 0.055429, 18.996924, 33.885185, 153873127.000000, 294.000000, 4041017010414151580895733841083236352.000000, 0, 0
35202284.989698, 0, 2023-02-04 23:57:31, input/dist17, 64.361052, 0.000027, 51.296574, 13.062315, 438962535.000000, 310.000000, 4041415060911130980710805998300823552.000000, 0, 0
35202284.989698, 1, 2023-02-04 23:57:31, input/dist17, 64.423771, 0.064918, 46.962532, 17.396319, 391081577.000000, 332.000000, 4041406080513111449740024687261384704.000000, 0, 0
35202284.989698, 2, 2023-02-04 23:57:31, input/dist17, 64.423842, 0.064912, 55.169369, 9.189558, 489071292.000000, 320.000000, 4041406091113050955168060640231161856.000000, 0, 0
35202284.989698, 3, 2023-02-04 23:57:31, input/dist17, 64.423797, 0.064914, 50.862688, 13.496191, 433352859.000000, 307.000000, 4041415090611131531512615351770677248.000000, 0, 0
35202284.989698, 4, 2023-02-04 23:57:31, input/dist17, 64.423783, 0.064915, 57.310711, 7.048154, 480409328.000000, 309.000000, 4041415100104061559871883736919310336.000000, 0, 0
35202284.989698, 5, 2023-02-04 23:57:31, input/dist17, 64.423712, 0.064915, 60.465072, 3.893722, 542889604.000000, 306.000000, 4041404011015090525973110603028365312.000000, 0, 0
35202284.989698, 6, 2023-02-04 23:57:31, input/dist17, 64.423779, 0.064918, 49.595280, 14.763578, 418722112.000000, 329.000000, 4041405081707120204155928461101236224.000000, 0, 0
35202284.989698, 7, 2023-02-04 23:57:31, input/dist17, 64.423762, 0.064919, 64.357366, 0.001475, 548875508.000000, 327.000000, 4041415130508171085340229702690799616.000000, 0, 0
35202284.989698, 8, 2023-02-04 23:57:31, input/dist17, 64.423584, 0.064915, 21.263542, 43.095125, 162362683.000000, 307.000000, 4041401100415090264314536605197008896.000000, 0, 0
35202284.989698, 9, 2023-02-04 23:57:31, input/dist17, 64.423687, 0.064914, 64.358673, 0.000097, 546914808.000000, 323.000000, 4041404060911130741409287792305897472.000000, 0, 0
35202284.989698, 10, 2023-02-04 23:57:31, input/dist17, 64.423705, 0.064924, 41.746197, 22.612581, 357264194.000000, 337.000000, 4041413110609151164053750688971227136.000000, 0, 0
35202284.989698, 11, 2023-02-04 23:57:31, input/dist17, 64.423726, 0.064925, 52.483027, 11.875772, 442757299.000000, 322.000000, 4041417071202161004578708079945711616.000000, 0, 0
35202284.989698, 12, 2023-02-04 23:57:31, input/dist17, 64.423766, 0.064921, 45.115125, 19.243717, 391777212.000000, 325.000000, 4041404090611131292211097145775751168.000000, 0, 0
35202284.989698, 13, 2023-02-04 23:57:31, input/dist17, 64.423603, 0.064925, 30.048523, 34.310152, 224695929.000000, 307.000000, 4041404100115090407491107587320971264.000000, 0, 0
